fraction,n_train,train_seconds,mean_inference_seconds,precision,recall,f1_score,iou,pixel_accuracy
0.25,35,47.36774704100026,0.028320267417257128,0.5738088536877147,0.5847314059695606,0.5532549784471579,0.41473474702155927,0.4312659863945578
0.5,71,47.38005062499724,0.028336307291283447,0.5738088536877147,0.5847314059695606,0.5532549784471579,0.41473474702155927,0.4312659863945578
0.75,106,62.6625005829992,0.06187858512506258,0.5738088536877147,0.5847314059695606,0.5532549784471579,0.41473474702155927,0.4312659863945578
1.0,142,110.73264170900075,0.05612257816680236,0.5738088536877147,0.5847314059695606,0.5532549784471579,0.41473474702155927,0.4312659863945578
